business_id,name,category_id,category,address,latitude,longitude,tel,rating
4b0830eff964a520e20523e3,Jewel of India,13199,Indian Restaurant,"Oscars gate 81 (Frognerveien), 0256 Oslo",59.915921,10.716806,22 55 39 29,8.7
4befcb9fd4f70f47ce2f390f,Kaffebrenneriet,13034,Café,"Skovveien 8 (Frognerveien), 0257 Oslo",59.916426,10.71597,952 62 662,7.5
4bba6b501261d13ab79eea98,Grill's Ville,13031,Burger Joint,"Niels Juels gate 29 (Frognerveien), 0257 Oslo",59.916317,10.714584,22 43 77 44,7.2
4dbc478543a1d8504b871af1,Japanese Dining Sato,13263,Japanese Restaurant,"Frognerveien 10 (Niels Juells Gate), 0257 Oslo",59.916269,10.714533,476 50 333,7.0
4de67953d164804164a08c47,Escalón Tjuvholmen,13347,Tapas Restaurant,"Bryggegangen 8 (Tjuvholmen), 0252 Oslo",59.908484,10.721554,21 95 12 50,6.3
6144c3979f1626667dd2e737,Xef,13345,Spanish Restaurant,"8 Bryggegangen, 0252 Oslo",59.908563,10.721694,905 42 124,
5f958bb060606f114d155a3b,Venti venti,13236,Italian Restaurant,0252 Oslo,59.906471,10.720419,,
55f92712498e35595e04f42c,Bydel Tjuvholmen,10004,Art Gallery,"Tjuvholmen allé, 0252 Oslo",59.907964,10.721633,,
63430e25d3f1e43212c9dc0b,Fatty Patty,13031,Burger Joint,"Bygdøy allé 62, 0265 Oslo",59.919002,10.702334,,
5ee1435405e5e50476454664,Arts Restaurant,13302,Mediterranean Restaurant,"Filipstad Brygge 2, 0252 Oslo",59.909807,10.722756,21 65 11 00,
50b16e07e4b0f2e7f14c3579,Songnsveien Kebab,13145,Fast Food Restaurant,Oslo,59.935893,10.731612,,
ed5af3b3270e4764d91e277f,Studentkafeene AS Avd 48 Zeb Kafeen,13065,Restaurant,"Sem Sælands vei 2, 0371 Oslo",59.937315,10.720639,22 85 33 80,
934b5483c4a24c4bd8afe55f,Afram Kino Matglede,13065,Restaurant,"Kirkeveien 114, 0361 Oslo",59.934555,10.727955,,
1f414148fef3430b9f7ad9f6,Lene Sæther,13145,Fast Food Restaurant,"Kirkeveien 112 B, 0361 Oslo",59.934453,10.727211,902 88 419,
4b2f6376f964a52016eb24e3,Bislett Kebab House Bislett,13145,Fast Food Restaurant,"Hegdehaugsveien 2, 0167 Oslo",59.920389,10.733546,22 46 80 44,5.8
4b5f5c0af964a520f7b529e3,Texburger,13031,Burger Joint,"Universitetsgata 20, 0162 Oslo",59.915488,10.737617,22 33 81 36,7.6
4b0588b3f964a520b2d422e3,Eilefs Landhandleri,13018,Pub,"Kristian Iv's gate 1, 0164 Oslo",59.914963,10.740443,22 42 53 47,6.9
5d9390f6f10818000832f7cd,Ludo,13064,Pizzeria,0356 Oslo,59.926646,10.723832,,
4c725e0f7121a1cde93762d1,Le Palais Des Thés,13032,"Cafe, Coffee, and Tea House","Vibes gate 10, 0356 Oslo",59.926574,10.722908,22 60 32 00,
54132689498e3cb401debd6e,Bun's Burger og Bar Sørengkaia,13031,Burger Joint,"Sørengkaia 71, 0191 Oslo",59.903039,10.754044,23 23 00 23,7.8
4fbcae49e4b07f051383afa2,Hegdehaugsveien Frukt & Grønt,13039,Deli,"Sven Bruns gate 9, 0166 Oslo",59.920019,10.703621,22 55 74 21,
9d1ae78acf334b2eed05fbfe,Bertosa,13145,Fast Food Restaurant,"Kirkeveien 102 D, 0361 Oslo",59.93334,10.724749,452 37 240,
5d1b42fd3e8ac400246b1a03,VIN Bjørvika,13025,Wine Bar,"Operagata 11, 0194 Oslo",59.906728,10.755767,,8.2
55ae5348498e6282bc1068f6,Joe & The Juice,13032,"Cafe, Coffee, and Tea House","Dronning Eufemias gate 39 (Barcode), 0191 Oslo",59.90731041587633,10.759372981185043,958 70 787,7.8
5eedeecff91a7700077a2257,Talormade Oslobukta,13043,Donut Shop,"Operagata 69, Hus 5, 0194 Oslo",59.906824,10.757564,930 05 326,7.8
5ce834b8f0b490002c116dbd,Brasserie Rivoli,13152,Brasserie,"Operagata 3, 0194 Oslo",59.906776,10.755818,21 42 05 90,7.1
5f51f5cdcf74b372279f6305,The Vandelay,13310,Modern European Restaurant,"Operagata 30, 0194 Oslo",59.906728,10.757462,,6.0
610af9efed8ec17e03ce3789,Feniqia (Oslo),13298,Lebanese Restaurant,"Rostockgata 66, 0194, 0194 Oslo",59.90603,10.760421,920 23 384,
6179712210071d7f031c8fd8,Dapper Bistro,13027,Bistro,0194 Oslo,59.906565,10.75992,,
603931f8d44e4376e21f7c67,Nimbu,13199,Indian Restaurant,"Rostockgata 64, 0194 Oslo",59.906148,10.759586,484 64 600,
60d1ce339cf29b2dc4076869,Sumo Restaurant Bjørvika,13276,Sushi Restaurant,0191,59.906326,10.75848,,
610541ee71612f0fe761aefb,KUMI Oslobukta,13377,Vegan and Vegetarian Restaurant,"Operagata 71b, 0194 Oslo",59.906188,10.758262,973 02 866,
60d73ae450638413c79c12e7,Cafe Platz (holtsweiler),13034,Café,"Operagata 61d Oslobukta, 0194 Oslo",59.906927,10.756908,922 66 620,
622ca240cbc8927f8152b6c2,Bacalao Til Folket,13325,Portuguese Restaurant,0191 Oslo,59.908297,10.757802,,
5e5bf4624726a4000b52fdae,Munchies,13031,Burger Joint,"Operagata 13, 0194 Oslo",59.907868,10.756881,,
60ec8b7dca764354c75df745,Villa Paradiso,13236,Italian Restaurant,0194 Oslo,59.906472,10.75555,,
5f4fc044beae8f7fb04592d5,Lett,13332,Salad Restaurant,0194 Oslo,59.907054,10.75601,,
62b32e6b02b4cf4bcd59de0b,Iki,13263,Japanese Restaurant,"Sørengkaia 27, 0194 Oslo",59.90349,10.755613,468 90 015,
6166cfdab387390ab926acab,Munch Deli Og Kafé,13039,Deli,"Edvard Munchs plass 1 (Ground Floor), 0194 Oslo",59.90585,10.7551,,
5ac216472c7eb9726c80d418,Mirabel Restaurant Og Bar,13236,Italian Restaurant,0194 Oslo,59.902477,10.753018,,5.6
16ab173deaf54c7cbb0544ad,Kjeller`n Muharrem Lemi Karsniqi,13065,Restaurant,"Christies gate 5, 0557 Oslo",59.9275,10.765089,,
40eda82350664d651b37323f,Habanero,13303,Mexican Restaurant,"3. Etasje Frognerveien 22, 0263 Oslo",59.927116,10.761289,,
1fe65fe7b2334d46bc39bc67,Taj Mahal Indisk Tandoori & Restaurant,13065,Restaurant,"Toftes gate 30, 0556 Oslo",59.927116,10.761289,22 37 12 60,
4c10521a23584cbd925cafc3,Midina,13065,Restaurant,"Toftes gate 41, 0552 Oslo",59.924414,10.760936,920 39 674,
68762a217e09460e3092975f,Pho 24,13065,Restaurant,"Seilduksgata 17, 0553 Oslo",59.925442,10.759495,,
451cc50289c44d024b0b8bb0,Massa Pasta Sportsbar,13032,"Cafe, Coffee, and Tea House","Holsts gate 9, 0473 Oslo",59.931388,10.761523,,
4b2bc4bcf964a5208fba24e3,Delhi Tandoori,13199,Indian Restaurant,"Maridalsveien 4, 0178 Oslo",59.919749,10.751176,22 20 12 48,7.5
4b0588b6f964a520acd522e3,Feinschmecker Spisested,13148,French Restaurant,"Balchens gate 5, 0265 Oslo",59.918477,10.708004,22 12 93 80,8.4
53936690498e574c69baefd9,Enoteca Vinbar,13236,Italian Restaurant,"Bygdøy Allé 59, 0265 Oslo",59.918472,10.705141,23 27 09 27,6.5
4bf12c3617880f472bfb2937,Elise Cafe,13034,Café,"Elisenbergveien 22 (Gimleveien), 0265 Oslo",59.918939,10.706064,22 44 25 11,5.9
4bb8fa5e3db7b713e4da219a,Aroma Tandoori,13199,Indian Restaurant,"Bygdøy alle 62, 0265 Oslo",59.918766,10.702175,24 11 90 00,
5c4a43307c891c002d0d5f51,Kathmandu Restaurant,13032,"Cafe, Coffee, and Tea House","Bygdøy Allé 62b, 0265 Oslo",59.918706,10.702534,22 55 50 20,
4be199cd2740ef3b27d8210f,Lille Andy's Pub,13022,Sports Bar,"Frognerveien 12 B, 0263 Oslo",59.916573,10.713376,22 44 15 00,5.8
5392ec84498eb409d686234f,Frognerparken cafe,13035,Coffee Shop,"Frognerveien 67, 0266 Oslo",59.922122,10.704704,22 55 75 82,
c0db0bd3bd1145c3edb2b73f,Burrito Project Oslo City,13065,Restaurant,"Drammensveien 110 A, 0273 Oslo",59.919354,10.694021,466 12 607,
04de26ce125a445b53e1b1a7,Empire State Holdings,13065,Restaurant,"Drammensveien 110 A, 0273 Oslo",59.919354,10.694021,,
1e1c4224ace34c2427a52684,Helt Rå,13352,Thai Restaurant,"Drammensveien 110 M, 0273 Oslo",59.919505,10.692595,909 55 697,
c4b7537ca0c74a3ea9aa9cd5,Asbjørn Trengereid,13065,Restaurant,"Bygdøy alle 111 A, 0273 Oslo",59.918938,10.690403,22 52 35 85,
9d25c9d95f404b17dbde76f5,GG Invest,13065,Restaurant,"Bygdøy Allé 111, 0273 Oslo",59.918756,10.690313,22 49 19 64,
3454b944b9534a55060ea739,Piccolo Paradiso Bygdøy Allé,13032,"Cafe, Coffee, and Tea House","Bygdøy allé 63, 0265 Oslo",59.918979,10.703778,,
8365ec11395d44f6717cc730,Magma Bar & Restaurant,13302,Mediterranean Restaurant,"Bygdøy Allé 53, 0265 Frogner",59.918486,10.704204,23 08 58 10,
f12244aee0eb461287e1087a,Kaffe & Kaker,13065,Restaurant,"Bygdøy Alle 59, 0265 Oslo",59.918502,10.704961,23 27 09 27,
3ca29789a615448a0616f333,Paresa Elisenberg,13032,"Cafe, Coffee, and Tea House","Elisenbergveien 19, 0265 Oslo",59.918661,10.705872,,
7f9852c563e14f1fc23076cd,Danora,13002,Bakery,"Karenslyst Allé 1 A, 0278 Oslo",59.918648,10.686707,23 13 18 00,
e9d6c61f23ac4b67d8d2a5fa,Catering Systemer,13065,Restaurant,"Karenslyst allé 12-14, 0278 Oslo",59.919093,10.68623,24 11 31 00,
969ee972b5d84c66299ad656,Sakura Sushi V/Hoang,13065,Restaurant,"Eckersbergs gate 41, 0266 Oslo",59.920019,10.707536,22 44 28 80,
9213b0bd9b124f89f3d35764,Sakura Uyen Hoang,13032,"Cafe, Coffee, and Tea House","Eckersbergs gate 41b, 0266 Oslo",59.919981,10.707601,,
aa288c42b7694d1338c0affb,Alis-Salatbar Ali Farzand,13145,Fast Food Restaurant,"Eckersbergsgt 41, 0266 Oslo",59.919981,10.707601,,
5c82b6c373fe25002cedfc7d,Louis Pizza,13064,Pizzeria,"Ullevålsveien 88a, 0451 Oslo",59.933324,10.73352,400 60 048,
4b26296ef964a520d97824e3,Kaffekoppkafe Naser Ghafori,13035,Coffee Shop,"Ullevålsveien 82B, 0454 Oslo",59.932888,10.734112,22 46 75 07,5.6
5140c035e4b00ccf379ffcf4,Sushihjørnet,13276,Sushi Restaurant,"Ullevålsveien 82 C, 0454 Oslo",59.932733,10.734369,,
fea44f4168234babc2baeefd,Verdi Pizza & Cafe V/ Mohamed Benzekri,13032,"Cafe, Coffee, and Tea House","Sognsveien 8, 0451 Oslo",59.93469,10.733606,,
c79cf191f96c4203707ed929,Aquarela Do Brasil Ødegaard - Aquarela Do Brazil,13065,Restaurant,"Sognsveien 2, 0451 Oslo",59.93328,10.734637,22 60 79 70,
485523f92b3e4946f39cee14,Svendsens Gadget Service,13065,Restaurant,"Fagerborggata 42 A, 0360 Oslo",59.93287,10.728269,,
5914a2a16bdee638c53407eb,Saray Restaurant avd. Grønland,13356,Turkish Restaurant,"Grønland 5, 0188 Oslo",59.913033,10.759551,22 17 22 22,
4bae42d8f964a5200f9a3be3,TGI Friday's Aker Brygge,13068,American Restaurant,"Stranden 39 (Stranden 39), 0250 Oslo",59.909606,10.726351,24 13 31 00,6.3
5aedaafa4febd5002c99fffb,Freddy Fuego,13305,Burrito Restaurant,0252 Oslo,59.908312,10.723274,,6.3
69b545645bef4b0817547d10,Take Thai,13145,Fast Food Restaurant,"Etterstadsletta 17a, 0660 Oslo",59.910702,10.798356,,
4bc5d70b4a9aa5935ffc067b,Mymy Sushi,13276,Sushi Restaurant,"Prinsens gate 2, 0152 Oslo",59.910119,10.748069,22 42 67 50,7.7
4e303083c65b80dfd8483586,Revierhavnen Kro,13336,Scandinavian Restaurant,"Hovedøya, 0150 Oslo",59.899065,10.735188,22 67 53 50,7.4
4e46aa65aeb70e74f4971338,Ris Bolle Thai Café,13352,Thai Restaurant,"Dronningens gate 25, 0154 Oslo",59.911443,10.747051,22 41 20 07,7.5
54d3acdc498e0be97321e1a6,Opland Burger & Steak,13031,Burger Joint,"Jernbanetorget 1 (Østbanehallen), 0154 Oslo",59.910892,10.751225,22 17 94 00,6.6
5f9a946c10b05638bb35acb5,Spor Av Nord,13034,Café,"Tollbugata 7 B, 0152 Oslo",59.909787,10.747184,973 44 010,
5e4d4e06e115d1000871b882,The Cakery,13002,Bakery,"10 Kongens gate, 0153 Oslo",59.910514,10.742458,401 00 097,
5de3ea0e29a35700084d5e82,Rice Bowl,13352,Thai Restaurant,"Kirkegata 20, 0153 Oslo",59.910633,10.744298,,
5ed01795131f4c0008f3b3b8,Centropa,13310,Modern European Restaurant,"Anne-Cath Vestlys plass 1, 0150 Oslo",59.908855,10.751982,966 46 994,
5f3a941dc551a43bd09e08db,Salome,13236,Italian Restaurant,"Henny Mürers gang 1, 0150 Oslo",59.90819,10.754262,,
5ba2243e031320002ce7f318,Shanghai 2018,13099,Chinese Restaurant,"Kirkegata 30, 0153 Oslo",59.911482,10.745292,22 41 20 40,
555d873b498ec3f83a263734,Eufemia Bar,13013,Hotel Bar,"Dronning Eufemias gate 4, 0191 Oslo",59.909371,10.75309,24 10 30 00,
5c7ff32156c89f002cab8f25,El Camino Barcode,13303,Mexican Restaurant,"Dronning Eufemias gate 11 Diagonale, 0150 Oslo",59.908178,10.754672,941 40 438,
4b67301bf964a52038402be3,Peppes Pizza,13064,Pizzeria,"Karl Johans gate 1 (Jernbanetorget), 0154 Oslo",59.911421,10.749568,22 22 55 55,5.6
60c8ceb44f87490c53860bd8,The Wild Rover,13018,Pub,"Karl Johans gate 8, 0154 Oslo",59.911633,10.747222,,
4d34205d98336dcb726d34f0,McDonald's,13031,Burger Joint,"Nedre Slottsgate 21, 0157 Oslo",59.912889,10.743093,22 82 85 90,5.6
690937f367ae430e2a199c5a,Galleri Kampen,10004,Art Gallery,"Norderhovgata 30, 0654 Oslo",59.913882,10.778885,22 67 49 46,
5331b0ab498ebe1cf91d1ee2,Hitchhiker,13134,Comfort Food Restaurant,"Maridalsveien 17, 0178 Oslo",59.922383,10.751773,954 51 466,7.8
5a4fb0e31bc7040e58f57196,Dinos Pizza,13064,Pizzeria,"Seilduksgata 9, 0553 Oslo",59.925393,10.757749,23 32 80 80,
5c7407acdb2aeb0039952307,Hub Bar,13003,Bar,"Biskop Gunnerus' gate 3, 0155 Oslo",59.912476,10.750168,23 10 80 00,6.2
4b65b98af964a520effb2ae3,Økern Sushi,13276,Sushi Restaurant,"Ulvenveien 82, 0581 Oslo",59.925788,10.811881,22 64 02 00,7.1
62f7ad18d4a62a71bda92b06,Kazam Bowl,13272,Ramen Restaurant,0585 Oslo,59.930606,10.800995,,
5fa81b227e48b0426a30d7f2,Osloves Pizza,13064,Pizzeria,"Lørenveien 60, 0585 Oslo",59.929256,10.797798,,
4c18e51f834e2d7fd0802980,Restaurant Fusion,13199,Indian Restaurant,,59.930425,10.793647,,
622b721161d5df425bd67d32,Eat Thai Løren,13352,Thai Restaurant,"Lørenveien 44, 0585 Oslo",59.930496,10.793421,,
5f830b64a5d9a20fe6a9c0cd,Soofi Restaurant,13317,Persian Restaurant,"Selma Ellefsens vei 2, 0581 Oslo",59.92517,10.807297,,
5a75cd04646e3811656083fc,Benihana sushi,13276,Sushi Restaurant,"Ulven, 0581 Oslo",59.925948,10.81246,,
b68c92f7d3e44b025e31f89f,Pizzabussen,13064,Pizzeria,"Økernveien 146, 0580 Oslo",59.929768,10.806082,22 64 43 35,
83cfe32f15c54518fda0c76e,Økern Sushi,13072,Asian Restaurant,"Økernveien 145, 0580 Oslo",59.928506,10.804517,22 64 02 00,
f8e1e70f859a490699c121e8,Makan Cafe Chi Tat Chui,13034,Café,"Økernveien 145, 0580 Oslo",59.928515,10.804633,22 97 08 08,
4855fae480234ef0d8900ab7,Hero Pizza Dilband Ali,13064,Pizzeria,"o Dilband Al, 0580 Oslo",59.93149,10.807929,,
d4534a3008a74aaa4a4b6b42,African Musicians Union-Norway,13067,African Restaurant,"Spireaveien 9, 0580 Oslo",59.93424,10.799858,22 67 11 31,
7fa77599891246830ea9e10b,Waynes Coffee Løren torg,13034,Café,"Lørenveien 44, 0585 Oslo",59.930732,10.79366,21 44 54 85,
8b26beeca6a04be1557936dd,Kantinedrift Sjølie & Birk S Berge,13065,Restaurant,"Haslevangen 45, 0580 Oslo",59.925125,10.803328,22 64 67 70,
57c8420a498ea39345bcd8a8,Folkets Kebab & Pizza,13031,Burger Joint,"Grenseveien 40, 0575 Oslo",59.924929,10.786696,22 19 19 19,
525975c4498e426b5fc0498e,Indian Cuisine,13199,Indian Restaurant,"Tøyengata 2-4-6, 0190 Oslo",59.912855,10.76402,401 66 805,
4d163b1fcc216ea8671b68d3,Kebabish Original Oslo,13199,Indian Restaurant,"Breigata 12, 0187 Oslo",59.91414,10.761372,22 17 46 46,
51700f9ce4b059af47127628,Pizza Pasta,13236,Italian Restaurant,"Jernbanetorget 1, 0154 Oslo",59.912217,10.760901,,
4d3596b32e56236a4ff238b4,Mio Sushi,13276,Sushi Restaurant,"Oscars gate 1B, 0352 Oslo",59.924424,10.731299,,
b2bf528e182a4571d9193319,Ginos Mat og Vin Reiseklubb,13065,Restaurant,"Pilestredet 75 C, 0354 Oslo",59.926853,10.728711,22 60 51 20,
2dcbd8d80efe4f4983a55743,Nan King House Hong Tin Wo,13065,Restaurant,"Underhaugsveien 2, 0354 Oslo",59.925458,10.7305,22 69 42 75,
3aaf40120a4d428f1605909f,Intermezzo Sushi & Noodles,13065,Restaurant,"Underhaugsveien 2, 0354 Oslo",59.925458,10.7305,23 19 79 62,
4d2897f3e8154cfa63467b67,Tasty Foods DA - Tasty Foods,13065,Restaurant,"Benneches gate 2, 0169 Oslo",59.924403,10.737206,22 59 98 89,
bb9d4e26ed9e49490e46ee35,Trillingsgaard,10039,Music Venue,"Bolignummer H0402 Vibes gate 22, 0356 Oslo",59.92782,10.725935,987 64 586,
59861aaa5c68384bf13f22c3,Sørenga Sjømat,13338,Seafood Restaurant,"Soerengkaia 49, 0194 Oslo",59.903743,10.755749,461 77 007,
5853dd6de309e14af1fb5c25,Noodie Barcode,13352,Thai Restaurant,Oslo,59.907847,10.758871,,
60ce299a353cb84acc3d15e8,New Flavours of India,13199,Indian Restaurant,"Sørengkaia 69, 0194 Oslo",59.903263,10.754315,22 30 22 30,
6380cbd3ca2cb8709326f45a,Panorama Restaurant,13302,Mediterranean Restaurant,0194 Oslo,59.903359,10.754052,,
62e80be57cb02c50ce194c18,Buddha Ramen,13272,Ramen Restaurant,0191,59.90817,10.757693,,
62e4206be4bc6c32964468be,Dirty Vegan,13031,Burger Joint,0191 Oslo,59.908097,10.757454,,
4b155708f964a52038ab23e3,Pascal Holding,13002,Bakery,"Tollbugata 11 (Dronningens Gate), 0152 Oslo",59.909993,10.746452,22 42 85 51,8.2
58309352fbe8ff7800415d0a,- Closed,13072,Asian Restaurant,"Eilert Sundts gata 39 (Uranienborgveien), 0259 Oslo",59.922806,10.720147,22 04 85 06,
ae1f92a68afd43e8a80ee2af,Izakay,13065,Restaurant,"Kirkeveien 57, 0368 Oslo",59.927955,10.714224,481 32 323,
62df0336570444fd1767cd63,Trikkehallen Bevertning,13032,"Cafe, Coffee, and Tea House","Torshovgata 33, 0476 Oslo",59.932825,10.768146,22 87 07 00,
8376fa7237cb4eed034c0bc4,Sofienberg Grill Noor,13145,Fast Food Restaurant,"Teglverksv 2, 0553 Oslo",59.923913,10.764635,22 35 57 37,
7d0ad0f8f96a4909c2596723,Abeba Cafe Damitew,13032,"Cafe, Coffee, and Tea House","Diakonveien 15, 0370 Oslo",59.935036,10.706662,407 57 322,
4b0588b7f964a520e2d522e3,Lekter'n,13065,Restaurant,"Stranden 3, 0250 Oslo",59.910061,10.727684,22 83 00 60,6.0
55f316be498ec97d6be63a72,Kiosken Bar,10032,Night Club,"Tordenskiolds gate 12, 0160 Oslo",59.911853,10.734893,413 78 188,6.9
576d4ef9498eda0236a43ec9,Espresso House,13035,Coffee Shop,"Vogts gate 46, 0477 Oslo",59.934474,10.763981,459 40 525,6.3
5366801b498e5b725e786836,Il Parmigiano,13064,Pizzeria,"Bergensgata, Oslo",59.939888,10.759248,,
7062df6c480948aadbd8bda0,Sushi Company,13065,Restaurant,"Arendalsgata 14, 0463 Oslo",59.937806,10.754417,928 09 666,
77fdcca16f844bf1337f9c23,Sagene Lille Kro Vaseer,13145,Fast Food Restaurant,"Maridalsveien 154 B, 0461 Oslo",59.937672,10.756074,22 15 52 90,
a4ef3df671794c5e52be5491,Lofthus Samvirkelag Ll,13065,Restaurant,"Maridalsveien 87, 0461 Oslo",59.932618,10.756485,22 04 96 67,
5dfa2b0960780e00086fc810,Linn Sushi,13276,Sushi Restaurant,"Bygdøy allé 62A, 0265 Oslo",59.918704,10.702207,401 88 889,
4f6617b6e4b0eae10bd4b565,Sushi Thai Wok,13352,Thai Restaurant,Oslo,59.918936,10.702675,,
fd2ab8d62d114e4680cdf6ad,Aker Eiendomskompani,13065,Restaurant,"G Vigelandsv 7, 0274 Oslo",59.923526,10.689063,22 55 39 44,
6e734e55059b4b35b6a4eaff,Mh Cafe,13065,Restaurant,"Haslekroken 1 B, 0575 Oslo",59.922463,10.790515,957 88 276,
e814d17b50bc498f39cc979c,Lomas Catering Og Kaffedrift,13065,Restaurant,"Sinsenveien 27 C, 0585 Oslo",59.931521,10.786876,950 86 180,
5a623c739deb7d1b742adb53,Dekka Bord,13027,Bistro,"Ullevaalsveien 81, 0454 Oslo",59.931717,10.7354,957 92 843,
4d0528a437036dcbf30c15fb,Sjel Vest,13347,Tapas Restaurant,"Ullevålsveien 81, 0454 Oslo",59.93163,10.735413,926 60 878,
539de41b498e0d932e843f76,Pizza Ricetta,13064,Pizzeria,"Brageveien 2 A, 0452 Oslo",59.930915,10.734118,907 90 008,
4c28d742fe6e2d7f05e0533c,Mm Sushi,13276,Sushi Restaurant,"Holmlia Senter vei 26, 1255 Oslo",59.930909,10.733476,,
59304ec16fd6265bab69a299,Bislett Kebab House,13288,Kebab Restaurant,Hegdehaugsveien 2 (Pilestredet),59.930529,10.732539,,
757e730e09cb48b72dae7bb6,Helena Nymo,13065,Restaurant,"Ullevålsveien 95, 0359 Oslo",59.932843,10.733534,22 46 81 73,
eeaf6e73ec2647cb550f8a77,Adamstuen Pizza & Grill DA,13145,Fast Food Restaurant,"Ullevålsveien 95, 0359 Oslo",59.932843,10.733534,21 38 21 05,
edb5232a07564b7d36dfcea8,Boulevard Dine In,13065,Restaurant,"Jonas Reins gate 1, 0360 Oslo",59.932358,10.726768,24 11 90 00,
239927eb7b4642c5cd4052d6,Magnus Thorvik,13065,Restaurant,"Jacob Aalls gate 62, 0364 Oslo",59.932052,10.72623,970 09 167,
4b09a40cf964a520d61a23e3,Traktøren,13064,Pizzeria,"Sars' gate 31A, 0562 Oslo",59.921224,10.770651,,
4cfdf14471324f2400157f49,Saga Restaurantdrift,13032,"Cafe, Coffee, and Tea House","3 Etg. Dælenenggata 4, 0567 Oslo",59.925545,10.774327,,
4eaab4e8b803cf1ffb34b029,Helsfyr Sushi,13276,Sushi Restaurant,,59.914201,10.797657,,
5a033172fdb9a75b145097e5,Domino's Pizza Helsfyr,13064,Pizzeria,"Strømsveien 96, 0663 Oslo",59.91316,10.798739,,
5fa2c6f41a77f6635bc0065e,Trewerket,13027,Bistro,"Innspurten 11-13, 0663 Oslo",59.916567,10.806655,990 92 193,
e9b5a204064d4156e8f4de9d,Bjørvika Bistro,13032,"Cafe, Coffee, and Tea House","økernveien 51, 0576 Oslo",59.921086,10.785227,,
4812863381de42d64e6e9c8b,Salma&M,13065,Restaurant,"Rolf Hofmos gate 24, 0655 Oslo",59.913193,10.788632,22 67 71 10,
77db68e7b918483738b964b7,Auk Råvarer,13065,Restaurant,"Sons gate 17, 0654 Oslo",59.91463,10.782864,,
4bdd6e8cd33f2d7fc1eb8a3c,Cafe Villa Grande,13034,Café,"Huk Aveny 56, 0287 Oslo",59.899204,10.678211,67 10 99 70,
4be566302457a5935d66ab15,Huk Strandrestaurant,13336,Scandinavian Restaurant,"Schiøtts vei 8, 0286 Oslo",59.89512,10.674241,,
4c73e7638efc37049bbc167d,Dyna fyr,13336,Scandinavian Restaurant,"Bygdøylund, Oslo",59.894918,10.688441,,
df0c8493119c47562cabf9a8,Hukodden,13065,Restaurant,"Strømsborgveien 46, Ute på Huk badestrand, 0287 Oslo",59.899054,10.675196,479 55 246,
821de8ad548d4c69f258b16a,Gjestestuene på Norsk Folkemuseum,13065,Restaurant,"Strømsborgveien 2, 0287 Oslo",59.901031,10.674662,22 12 37 00,
5af4184a6dcf0400396c8dcb,KUMI Gamlebyen,13034,Café,"Schweigaards gate 56a, 0656 Oslo",59.908425,10.769653,973 02 866,8.1
59a8093a492814439ac19e6f,Gurken Gurken Gurken Gurken,13003,Bar,"Eiriks gate 2 (Åkebergveien), 0650 Oslo",59.91155,10.771464,22 38 00 88,7.5
51437310e4b0110594882a7c,Noplace,10004,Art Gallery,"Oslo gate 2B (Arupsgate), 0192 Oslo",59.907297,10.768128,,
85b5433f39ff428dee13c049,Japp Pizza Og Kebab Amjad Mehmood,13145,Fast Food Restaurant,"Alnafetgata 1 B, 0192 Oslo",59.902605,10.772105,22 67 83 48,
69de138cf2d140aee1e43eac,Norsk Thai Kaffe Ans,13032,"Cafe, Coffee, and Tea House","Oslo gate 14, 0192 Oslo",59.905565,10.767862,22 68 00 08,
28015bd6a8354d982a5b95ff,Rhs,13065,Restaurant,"Schweigaards gate 60B, 0656 Oslo",59.907944,10.771362,22 19 25 66,
c7853149dc3b4379534285bb,Fetter Bedrift,13065,Restaurant,"Oslo gate 14, 0192 OSLO",59.905577,10.767452,22 67 87 22,
659cebbcfd794f0306b32d87,G G Grillbar Hemod Fakhria Fiad,13145,Fast Food Restaurant,"Oslo gate 17, 0192 Oslo",59.905433,10.767298,907 51 245,
6d94abd0f73e466432bb2392,Vi Tre Drift DA,13065,Restaurant,"Oslo gate 13, 0192 Oslo",59.906077,10.767669,975 51 313,
14922c564e054203424ac5ce,Tekst Av Tanja Tanja Hauge Reine,10000,Arts and Entertainment,"Stamhusveien 41, 1181 Oslo",59.897581,10.78028,916 39 429,
5b58b760cad1b6002ca3a7e9,Sabi Sushi by Alex Cabiao,13276,Sushi Restaurant,"Thomas Heftyes gate 37, 0265 Oslo",59.91897,10.703663,,
4f55fc76e4b005c47fcdeb4f,Pascal,13040,Dessert Shop,"Bygdøy Allé 56C, 0265 Oslo",59.916834,10.709421,22 42 11 19,
e1f26dd3c79b4ca7e0830bdd,Dolly Dimple's Drift,13064,Pizzeria,"Karenslyst allé 12 /14, 0278 Oslo",59.918967,10.686308,24 11 31 00,
51cf2685498e8c1d92b85fc5,Lille Herbern,13338,Seafood Restaurant,Oslo,59.89861,10.693547,,8.6
50c9cb53498ef0e120fb9a9a,Tapas Bar,13347,Tapas Restaurant,"Color Magic, Oslo",59.908605,10.70909,,
4c0a633d340720a118468693,Chillout,13034,Café,"Markveien 55, 0554 Oslo",59.920478,10.757145,22 35 42 00,8.5
5820c77e96b0d84ce74611eb,Vikingkjelleren,13347,Tapas Restaurant,,59.913079,10.72308,,
6273fd95f4fb170a9971f535,Avalon,13336,Scandinavian Restaurant,"Munkedamsveien 31, Oslo",59.912028,10.726461,21 09 03 01,
